date,Open,High,Low,target_price,volume,market_cap,increase_volume,increase_market_cap,increase_price,MA7_volume,MA7_market_cap,MA7_price,MA30_volume,MA30_market_cap,MA30_price,volume_lag_7,market_cap_lag_7,price_lag_7,volume_lag_30,market_cap_lag_30,price_lag_30,label,DFF,NFINCP,FINCP,DPRIME,DPCREDIT,DTWEXBGS,CPIAUCSL,DGS3MO,DGS1,DGS30,negative,neutral,positive,increase_negative,increase_neutral,increase_positive,MA7_negative,MA7_neutral,MA7_positive,MA30_negative,MA30_neutral,MA30_positive
2024-06-13,68263.95,68393.59,66436.08,66771.55,111573193221.80902,1327430504493.677,0.0393608173087697,-0.012014163836189,-0.0219520312077505,100597408358.76686,1357230174853.342,68607.98142857142,102062506432.3228,1347727597138.721,68511.891,102877542640.21877,1399125828326.361,70783.1,96890384586.05902,1220229790815.8298,61602.22,0.0,5.33,332.951546875,594.92865625,8.5,5.5,124.3287,313.049,5.51,5.07,4.4,0.2275859417277388,0.3952869935892522,0.3771270512370392,2.2018344704903847,-0.4834765006561772,1.3046644416825155,0.1752401941840596,0.6282384582785866,0.1965213294530796,0.1209172355733159,0.5999169510254851,0.2791658088779387
2024-06-14,66772.99,67343.12,65117.84,66052.46,98995504258.57986,1310523862820.8298,-0.1127303844232954,-0.0127363666991334,-0.0107694070303893,99583612598.5382,1345572887926.4492,68133.21857142857,102016815475.96562,1349681856704.9197,68505.38566666665,106092074580.18056,1392124871309.0798,69375.8,100366232949.29514,1251896075834.861,66247.62,0.0,5.33,332.951546875,594.92865625,8.5,5.5,124.4755,313.049,5.51,5.07,4.34,0.2482032857369631,0.6021038442850113,0.149692867649719,0.090591465591881,0.523206819475232,-0.6030704581951848,0.1918172155234689,0.6155747841369071,0.1926079830245224,0.1227866461304192,0.6002531902640652,0.2769601596785605
2024-06-15,65992.06,66441.35,65916.0,66198.06,91215626049.64584,1304545675023.698,-0.0785881971833053,-0.0045616779417233,0.0022043085147773,97812879952.31496,1336589700456.4236,67687.70571428571,101201285657.31387,1349969606582.2732,68536.98866666666,103610754573.20831,1367427987313.8784,69316.65,115681520609.19792,1295913178703.0938,65249.97,0.0,5.33,332.951546875,594.92865625,8.5,5.5,124.4979,313.049,5.513333333333333,5.083333333333334,4.36,0.0108605058242877,0.8744137088457743,0.1147257822255293,-0.9562435050283852,0.4522639527142143,-0.2335921942922,0.1906883706509971,0.6337953407707201,0.1755162729040829,0.1164783577186645,0.6116695115808682,0.2718521275547884
2024-06-16,66228.19,66964.66,66064.03,66661.05,76461375993.26389,1309077955189.5415,-0.161751343441437,0.0034742211427447,0.0069940116069867,96834498752.84177,1328086896449.3274,67259.66428571429,100328852961.61284,1350101666585.8928,68525.55566666667,83310044389.57639,1368597583239.215,69657.34,102634356864.29514,1305116155080.962,67004.04,0.0,5.33,332.951546875,594.92865625,8.5,5.5,124.5203,313.049,5.516666666666667,5.096666666666667,4.38,0.1715911282032417,0.3952018879354,0.4332069897015269,14.799552155251089,-0.5480378636137049,2.776021233395676,0.1874596603990259,0.5867218046173696,0.2258185224886517,0.1130854300059295,0.6083788769371679,0.2785356901744518
2024-06-17,66679.37,67247.97,65199.99,66491.14,86664744891.26389,1304635534157.816,0.133444745996971,-0.0033935496462335,-0.0025488647418545,96722053578.34525,1318588674654.385,66827.07428571429,100090016929.06052,1349631232994.059,68511.441,87451861112.73958,1371123086722.413,69519.27,93829825867.83331,1318748541912.823,66914.58,0.0,5.33,332.951546875,594.92865625,8.5,5.5,124.5427,313.049,5.52,5.11,4.4,0.165016927689846,0.6030526810458728,0.2319303973844008,-0.0383131726111671,0.5259357291948167,-0.4646199094243668,0.1633392150052918,0.5881885755648772,0.2484721997103394,0.1184765355941002,0.6083254104443475,0.2731980517642887
2024-06-18,66487.62,66514.58,64154.04,65098.92,105436105675.87848,1284844245291.1145,0.2165974273410318,-0.0151699753291461,-0.0209384287891589,96813491789.9251,1312090025778.7832,66506.2,100790362362.63716,1348556832821.0427,68469.83666666667,104796038194.81944,1330334787420.3264,67345.04,84425742668.57986,1317076250481.6077,66347.05,0.0,5.33,332.951546875,594.92865625,8.5,5.5,124.2835,313.049,5.5,5.09,4.36,0.1961442297324538,0.523692399263382,0.2801633992232382,0.1886309633706938,-0.1315975938368378,0.2079632613179898,0.1557831253728126,0.5941478820093178,0.2500689875616432,0.1155619698118823,0.607374828491418,0.2770632003236566
2024-06-19,65175.32,65631.97,64693.19,64950.06,99459975582.0,1283763970740.7708,-0.0566801102484733,-0.0008407824950789,-0.002286673880304,95686646524.6344,1303545963959.6353,66031.89142857143,100849910894.98866,1346947743268.245,68254.23300000001,107347892439.03471,1343572403474.8057,68270.22,97673519611.45486,1332036657324.7048,71418.17,0.0,5.33,332.951546875,594.92865625,8.5,5.5,124.38975,313.049,5.5,5.095,4.375,0.1989144753664731,0.2446790158748626,0.5564064908772707,0.0141235132830471,-0.5327810443324659,0.986007067375414,0.1740452134687149,0.5197757901199365,0.3061789968998177,0.1211620458569989,0.5930891863178629,0.2857487662518608
2024-06-20,64974.38,66411.96,64595.1,64881.08,86987051058.93056,1286536885825.684,-0.125406470794738,0.0021599882440331,-0.0010620467479167,92174340501.36607,1297704018435.6365,65761.82428571429,99070078764.45996,1343451431547.952,68080.12233333333,111573193221.80902,1327430504493.677,66771.55,140382014974.79166,1391426237434.465,70104.4,0.0,5.33,318.638054688,610.14784375,8.5,5.5,124.496,313.049,5.5,5.1,4.39,0.2933457973413169,0.6589472323123898,0.047706983817209,0.4747332832407833,1.6931088878067029,-0.9142587575820856,0.1834394785563689,0.5574415385089562,0.2591189872684135,0.1257573597118471,0.5968298262137731,0.2774128142501039
2024-06-21,64870.0,65055.95,63472.0,64097.29,91064047001.40276,1265161643968.486,0.0468689982341185,-0.0166145581154322,-0.0120804092656904,91041275178.9122,1291223701456.73,65482.514285714286,98235042666.69528,1339757141653.5344,67909.199,98995504258.57986,1310523862820.8298,66052.46,116115129934.34377,1375990340801.014,69224.99,0.0,5.33,318.638054688,610.14784375,8.5,5.5,124.4247,313.049,5.49,5.1,4.39,0.1724095820488097,0.6552402265369892,0.1723501608163739,-0.4122650346062197,-0.0056256489042254,2.6126819812533,0.1726118066009184,0.5650324502592386,0.2623557434350784,0.1310833539426724,0.6021883909920487,0.2667282546861826
2024-06-22,64131.09,64505.96,63980.01,64272.8,81694907535.11806,1266799825790.1702,-0.1028851646154093,0.0012948399356666,0.0027381812866035,89681172533.97966,1285831437280.512,65207.47714285715,97246248260.72849,1336812350931.174,67787.49333333333,91215626049.64584,1304545675023.698,66198.06,111358739714.12152,1355143547460.9895,67923.97,0.0,5.33,318.638054688,610.14784375,8.5,5.5,124.29576666666668,313.049,5.493333333333333,5.1,4.386666666666667,0.2585416695801541,0.6660355031490326,0.0754228307632728,0.4995783094408296,0.0164752958912451,-0.5623860725976914,0.2079948299946136,0.5352641351597042,0.2567410360833275,0.1286122260680923,0.6090995750616456,0.2622881986062874
2024-06-23,64261.95,64521.03,63290.43,63290.43,68549855803.18056,1265330566688.6006,-0.1609041754075902,-0.0011598194692307,-0.0152843815735428,88550955363.96776,1279581810351.8062,64725.96000000001,95573481575.18092,1334370327631.9893,67612.676,76461375993.26389,1309077955189.5415,66661.05,118732856369.60764,1338591265664.139,68534.95,0.0,5.33,318.638054688,610.14784375,8.5,5.5,124.16683333333332,313.049,5.496666666666667,5.1,4.383333333333333,0.1006095859629567,0.6291581932455301,0.2702321955002844,-0.6108573673004563,-0.0553683846118496,2.5828964885772208,0.1978546096745729,0.5686864644897227,0.2334589226260071,0.1306528316808511,0.6115793401912317,0.2577678274587525
2024-06-24,63197.97,63316.01,58946.24,60382.81,88214365730.36458,1211219588927.017,0.2868643514531162,-0.0427643014293041,-0.0459409108138466,88772329769.55357,1266236675318.8347,63853.34142857143,95235645020.23404,1329444249745.7073,67316.60333333333,86664744891.26389,1304635534157.816,66491.14,98349462378.77084,1359001925515.4756,69264.99,0.0,5.33,318.638054688,610.14784375,8.5,5.5,124.0379,313.049,5.5,5.1,4.38,0.0036588964285328,0.4772851578891277,0.5190559215843678,-0.9636327255150416,-0.241390856841522,0.9207775025600956,0.1748034623515282,0.5507196754673306,0.2744768546545738,0.1298201294171271,0.6042466238553789,0.2659332441514465
2024-06-25,60297.21,62231.16,60272.58,61789.98,105012900610.22224,1208344232787.2432,0.1904285627491099,-0.0023739346408037,0.0233041489788237,88711871903.03125,1255308102103.9958,63380.63571428572,95782142673.91562,1324418310954.1826,67091.18266666666,105436105675.87848,1284844245291.1145,65098.92,88617970999.7743,1359122396532.986,68552.6,0.0,5.33,318.638054688,610.14784375,8.5,5.5,124.26,313.049,5.49,5.1,4.36,0.0090474409051239,0.5372276155278086,0.4537249162793159,1.472723970695114,0.1255904497508078,-0.1258650611395305,0.1480753496619096,0.5526532777908201,0.2992713570911563,0.1300698294212844,0.6211154878334916,0.2488146797543499
2024-06-26,61804.76,62357.58,60761.24,60761.24,101705522290.09029,1210569518914.9792,-0.0314949715788538,0.0018415994940474,-0.0166489777145097,89032664289.90129,1244851751843.1685,62782.23285714286,96026768121.12476,1319349837504.706,66801.68333333333,99459975582.0,1283763970740.7708,64950.06,94366758873.81598,1362623722399.2812,69446.22,0.0,5.33,318.638054688,610.14784375,8.5,5.5,124.5696,313.049,5.5,5.13,4.45,0.0095039829611778,0.9330760836601256,0.0574199445545673,0.0504609050052287,0.7368356664677574,-0.8734476717182991,0.1210167078897246,0.6509957160458576,0.2279875647593416,0.1302650597863943,0.6204965770440017,0.2492383591309918
2024-06-27,60854.02,62338.43,60666.19,61646.05,121597828546.94098,1208359521976.1182,0.1955872779465477,-0.0018255844908782,0.0145620793782352,93977061073.9028,1233683557007.5164,62320.08571428571,96593015209.5984,1314786691107.1997,66576.637,86987051058.93056,1286536885825.684,64881.08,104610415892.73264,1345253913901.3125,68397.44,0.0,5.33,319.8020625,611.629578125,8.5,5.5,124.6406,313.049,5.49,5.1,4.43,0.0532321077771484,0.846859335899353,0.0999085363000631,4.601031482757579,-0.0924005547570943,0.7399622565834779,0.0867147522377005,0.6778403022725666,0.2354449293997493,0.1279674421250267,0.6236890837036004,0.2483434694143119
