Date,target_price,lower_barrier_price,upper_barrier_price,label
2020-05-01,72.26750183105469,65.04075164794922,79.49425201416017,1
2020-05-04,73.29000091552734,65.96100082397462,80.61900100708009,1
2020-05-05,74.38999938964844,66.9509994506836,81.82899932861329,0
2020-05-06,75.15750122070312,67.64175109863281,82.67325134277344,0
2020-05-07,75.93499755859375,68.34149780273438,83.52849731445313,0
2020-05-08,77.53250122070312,69.77925109863281,85.28575134277344,0
2020-05-11,78.75250244140625,70.87725219726563,86.62775268554688,0
2020-05-12,77.85250091552734,70.06725082397462,85.63775100708008,1
2020-05-13,76.9124984741211,69.22124862670898,84.6037483215332,1
2020-05-14,77.38500213623047,69.64650192260743,85.12350234985352,1
2020-05-15,76.92749786376953,69.23474807739258,84.6202476501465,1
2020-05-18,78.73999786376953,70.86599807739258,86.61399765014649,1
2020-05-19,78.28500366210938,70.45650329589844,86.11350402832032,1
2020-05-20,79.80750274658203,71.82675247192383,87.78825302124024,1
2020-05-21,79.2125015258789,71.29125137329102,87.13375167846681,1
2020-05-22,79.72250366210938,71.75025329589845,87.69475402832032,1
2020-05-26,79.18250274658203,71.26425247192383,87.10075302124024,1
2020-05-27,79.52749633789062,71.57474670410157,87.4802459716797,1
2020-05-28,79.5625,71.60625,87.51875000000001,1
2020-05-29,79.48500061035156,71.53650054931641,87.43350067138672,1
2020-06-01,80.4625015258789,72.41625137329102,88.50875167846681,1
2020-06-02,80.83499908447266,72.75149917602539,88.91849899291994,1
2020-06-03,81.27999877929688,73.1519989013672,89.40799865722657,1
2020-06-04,80.58000183105469,72.52200164794922,88.63800201416016,1
2020-06-05,82.875,74.5875,91.16250000000001,1
2020-06-08,83.36499786376953,75.02849807739258,91.7014976501465,1
2020-06-09,85.99749755859375,77.39774780273437,94.59724731445313,1
2020-06-10,88.20999908447266,79.3889991760254,97.03099899291993,0
2020-06-11,83.9749984741211,75.57749862670899,92.37249832153321,1
2020-06-12,84.69999694824219,76.22999725341798,93.16999664306641,1
2020-06-15,85.74749755859375,77.17274780273438,94.32224731445314,1
2020-06-16,88.0199966430664,79.21799697875977,96.82199630737306,1
2020-06-17,87.89749908447266,79.1077491760254,96.68724899291993,1
2020-06-18,87.93250274658203,79.13925247192383,96.72575302124024,1
2020-06-19,87.43000030517578,78.6870002746582,96.17300033569337,1
2020-06-22,89.71749877929688,80.7457489013672,98.68924865722657,0
2020-06-23,91.63249969482422,82.4692497253418,100.79574966430665,0
2020-06-24,90.01499938964844,81.0134994506836,99.01649932861329,0
2020-06-25,91.20999908447266,82.0889991760254,100.33099899291993,0
2020-06-26,88.40750122070312,79.56675109863282,97.24825134277344,1
2020-06-29,90.44499969482422,81.4004997253418,99.48949966430665,0
2020-06-30,91.19999694824219,82.07999725341797,100.31999664306642,0
2020-07-01,91.02749633789062,81.92474670410157,100.1302459716797,0
2020-07-02,91.02749633789062,81.92474670410157,100.1302459716797,1
2020-07-06,93.4625015258789,84.11625137329102,102.8087516784668,1
2020-07-07,93.17250061035156,83.85525054931641,102.48975067138673,1
2020-07-08,95.34249877929688,85.8082489013672,104.87674865722657,1
2020-07-09,95.75250244140625,86.17725219726563,105.32775268554688,1
2020-07-10,95.91999816894531,86.32799835205078,105.51199798583986,1
2020-07-13,95.47750091552734,85.92975082397462,105.02525100708009,1
2020-07-14,97.05750274658203,87.35175247192383,106.76325302124025,1
2020-07-15,97.7249984741211,87.95249862670899,107.49749832153321,1
2020-07-16,96.52249908447266,86.8702491760254,106.17474899291993,1
2020-07-17,96.32749938964844,86.6947494506836,105.96024932861329,1
2020-07-20,98.35749816894531,88.52174835205078,108.19324798583985,1
2020-07-21,97.0,87.3,106.7,1
2020-07-22,97.27249908447266,87.5452491760254,106.99974899291993,1
2020-07-23,92.84500122070312,83.56050109863281,102.12950134277345,1
2020-07-24,92.61499786376953,83.35349807739259,101.87649765014649,1
2020-07-27,94.80999755859375,85.32899780273438,104.29099731445314,1
2020-07-28,93.25250244140625,83.92725219726563,102.57775268554688,1
2020-07-29,95.04000091552734,85.53600082397462,104.54400100708008,1
2020-07-30,96.19000244140625,86.57100219726563,105.80900268554689,1
2020-07-31,106.26000213623047,95.63400192260742,116.88600234985353,1
2020-08-03,108.9375,98.04375,119.83125000000001,1
2020-08-04,109.66500091552734,98.69850082397461,120.63150100708009,1
2020-08-05,110.0625,99.05625,121.06875000000001,1
2020-08-06,113.90249633789062,102.51224670410157,125.2927459716797,1
2020-08-07,111.11250305175781,100.00125274658204,122.2237533569336,1
2020-08-10,112.72750091552734,101.4547508239746,124.0002510070801,1
2020-08-11,109.375,98.4375,120.31250000000001,1
2020-08-12,113.01000213623047,101.70900192260743,124.31100234985352,1
2020-08-13,115.01000213623047,103.50900192260742,126.51100234985353,1
2020-08-14,114.90750122070312,103.41675109863282,126.39825134277345,1
2020-08-17,114.60749816894531,103.14674835205078,126.06824798583986,1
2020-08-18,115.5625,104.00625000000001,127.11875,1
2020-08-19,115.7074966430664,104.13674697875977,127.27824630737305,1
2020-08-20,118.2750015258789,106.44750137329102,130.1025016784668,1
2020-08-21,124.37000274658203,111.93300247192383,136.80700302124023,-1
2020-08-24,125.85749816894531,113.27174835205078,138.44324798583986,-1
2020-08-25,124.82499694824219,112.34249725341797,137.30749664306643,-1
2020-08-26,126.52249908447266,113.8702491760254,139.17474899291994,-1
2020-08-27,125.01000213623047,112.50900192260742,137.51100234985353,-1
2020-08-28,124.80750274658203,112.32675247192383,137.28825302124025,-1
2020-08-31,129.0399932861328,116.13599395751953,141.9439926147461,-1
2020-09-01,134.17999267578125,120.76199340820312,147.59799194335938,-1
2020-09-02,131.39999389648438,118.25999450683594,144.5399932861328,-1
2020-09-03,120.87999725341797,108.79199752807618,132.96799697875977,-1
2020-09-04,120.95999908447266,108.86399917602539,133.05599899291994,-1
2020-09-08,112.81999969482422,101.5379997253418,124.10199966430665,0
2020-09-09,117.31999969482422,105.5879997253418,129.05199966430666,0
2020-09-10,113.48999786376953,102.14099807739258,124.8389976501465,0
2020-09-11,112.0,100.8,123.20000000000002,0
2020-09-14,115.36000061035156,103.82400054931641,126.89600067138673,0
2020-09-15,115.54000091552734,103.9860008239746,127.0940010070801,0
2020-09-16,112.12999725341797,100.91699752807618,123.34299697875977,1
2020-09-17,110.33999633789062,99.30599670410156,121.37399597167969,1
2020-09-18,106.83999633789062,96.15599670410157,117.5239959716797,1
2020-09-21,110.08000183105469,99.07200164794922,121.08800201416017,1
2020-09-22,111.80999755859375,100.62899780273438,122.99099731445314,1
2020-09-23,107.12000274658203,96.40800247192384,117.83200302124024,1
2020-09-24,108.22000122070312,97.39800109863282,119.04200134277345,1
2020-09-25,112.27999877929688,101.05199890136718,123.50799865722658,1
2020-09-28,114.95999908447266,103.4639991760254,126.45599899291993,0
2020-09-29,114.08999633789062,102.68099670410156,125.4989959716797,0
2020-09-30,115.80999755859375,104.22899780273438,127.39099731445313,0
2020-10-01,116.79000091552734,105.1110008239746,128.4690010070801,0
2020-10-02,113.0199966430664,101.71799697875977,124.32199630737306,1
2020-10-05,116.5,104.85000000000001,128.15,0
2020-10-06,113.16000366210938,101.84400329589845,124.47600402832032,0
2020-10-07,115.08000183105469,103.57200164794922,126.58800201416017,0
2020-10-08,114.97000122070312,103.47300109863282,126.46700134277344,0
2020-10-09,116.97000122070312,105.27300109863282,128.66700134277346,0
2020-10-12,124.4000015258789,111.96000137329102,136.84000167846682,-1
2020-10-13,121.0999984741211,108.98999862670898,133.20999832153322,-1
2020-10-14,121.19000244140625,109.07100219726563,133.3090026855469,-1
2020-10-15,120.70999908447266,108.6389991760254,132.78099899291993,0
2020-10-16,119.0199966430664,107.11799697875976,130.92199630737306,0
2020-10-19,115.9800033569336,104.38200302124024,127.57800369262696,0
2020-10-20,117.51000213623047,105.75900192260742,129.26100234985353,0
2020-10-21,116.87000274658203,105.18300247192383,128.55700302124023,0
2020-10-22,115.75,104.175,127.32500000000002,0
2020-10-23,115.04000091552734,103.53600082397462,126.54400100708008,0
2020-10-26,115.05000305175781,103.54500274658203,126.55500335693361,0
2020-10-27,116.5999984741211,104.93999862670898,128.2599983215332,0
2020-10-28,111.19999694824219,100.07999725341797,122.31999664306642,0
2020-10-29,115.31999969482422,103.7879997253418,126.85199966430665,0
2020-10-30,108.86000061035156,97.97400054931641,119.74600067138672,1
2020-11-02,108.7699966430664,97.89299697875977,119.64699630737306,1
2020-11-03,110.44000244140625,99.39600219726563,121.48400268554688,1
2020-11-04,114.94999694824219,103.45499725341797,126.44499664306642,0
2020-11-05,119.02999877929688,107.12699890136719,130.93299865722656,0
2020-11-06,118.69000244140625,106.82100219726563,130.5590026855469,0
2020-11-09,116.31999969482422,104.6879997253418,127.95199966430665,0
2020-11-10,115.97000122070312,104.37300109863281,127.56700134277345,0
2020-11-11,119.48999786376953,107.54099807739259,131.4389976501465,0
2020-11-12,119.20999908447266,107.2889991760254,131.13099899291993,0
2020-11-13,119.26000213623047,107.33400192260743,131.18600234985354,0
2020-11-16,120.30000305175781,108.27000274658204,132.33000335693362,0
2020-11-17,119.38999938964844,107.4509994506836,131.3289993286133,0
2020-11-18,118.02999877929688,106.2269989013672,129.83299865722657,0
2020-11-19,118.63999938964844,106.7759994506836,130.5039993286133,0
2020-11-20,117.33999633789062,105.60599670410157,129.0739959716797,0
2020-11-23,113.8499984741211,102.46499862670899,125.23499832153321,1
2020-11-24,115.16999816894531,103.65299835205079,126.68699798583985,1
2020-11-25,116.02999877929688,104.42699890136718,127.63299865722658,1
2020-11-27,116.58999633789062,104.93099670410156,128.2489959716797,1
2020-11-30,119.05000305175781,107.14500274658204,130.95500335693362,1
2020-12-01,122.72000122070312,110.44800109863282,134.99200134277345,1
2020-12-02,123.08000183105469,110.77200164794922,135.38800201416018,1
2020-12-03,122.94000244140625,110.64600219726563,135.2340026855469,1
2020-12-04,122.25,110.025,134.47500000000002,1
2020-12-07,123.75,111.375,136.125,1
2020-12-08,124.37999725341797,111.94199752807617,136.81799697875977,0
2020-12-09,121.77999877929688,109.6019989013672,133.95799865722657,1
2020-12-10,123.23999786376953,110.91599807739259,135.5639976501465,1
2020-12-11,122.41000366210938,110.16900329589843,134.65100402832033,1
2020-12-14,121.77999877929688,109.6019989013672,133.95799865722657,1
2020-12-15,127.87999725341797,115.09199752807618,140.6679969787598,0
2020-12-16,127.80999755859375,115.02899780273438,140.59099731445315,0
2020-12-17,128.6999969482422,115.82999725341797,141.56999664306642,0
2020-12-18,126.66000366210938,113.99400329589844,139.3260040283203,0
2020-12-21,128.22999572753906,115.40699615478516,141.052995300293,0
2020-12-22,131.8800048828125,118.69200439453125,145.06800537109376,0
2020-12-23,130.9600067138672,117.86400604248047,144.0560073852539,0
2020-12-24,131.97000122070312,118.77300109863282,145.16700134277346,0
2020-12-28,136.69000244140625,123.02100219726563,150.3590026855469,0
2020-12-29,134.8699951171875,121.38299560546875,148.35699462890625,0
2020-12-30,133.72000122070312,120.34800109863282,147.09200134277344,0
2020-12-31,132.69000244140625,119.42100219726562,145.9590026855469,0
2021-01-04,129.41000366210938,116.46900329589845,142.35100402832032,1
2021-01-05,131.00999450683594,117.90899505615235,144.11099395751955,0
2021-01-06,126.5999984741211,113.93999862670898,139.2599983215332,1
2021-01-07,130.9199981689453,117.82799835205078,144.01199798583986,0
2021-01-08,132.0500030517578,118.84500274658204,145.2550033569336,0
2021-01-11,128.97999572753906,116.08199615478516,141.87799530029298,1
2021-01-12,128.8000030517578,115.92000274658203,141.6800033569336,1
2021-01-13,130.88999938964844,117.80099945068359,143.9789993286133,0
2021-01-14,128.91000366210938,116.01900329589844,141.80100402832034,1
2021-01-15,127.13999938964844,114.42599945068359,139.8539993286133,1
2021-01-19,127.83000183105469,115.04700164794922,140.61300201416017,1
2021-01-20,132.02999877929688,118.82699890136719,145.23299865722657,0
2021-01-21,136.8699951171875,123.18299560546875,150.55699462890627,0
2021-01-22,139.07000732421875,125.16300659179687,152.97700805664064,0
2021-01-25,142.9199981689453,128.62799835205078,157.21199798583984,-1
2021-01-26,143.16000366210938,128.84400329589843,157.47600402832032,-1
2021-01-27,142.05999755859375,127.85399780273438,156.26599731445313,-1
2021-01-28,137.08999633789062,123.38099670410156,150.7989959716797,-1
2021-01-29,131.9600067138672,118.76400604248047,145.15600738525393,0
2021-02-01,134.13999938964844,120.7259994506836,147.5539993286133,0
2021-02-02,134.99000549316406,121.49100494384766,148.48900604248047,-1
2021-02-03,133.94000244140625,120.54600219726562,147.3340026855469,-1
2021-02-04,137.38999938964844,123.6509994506836,151.1289993286133,-1
2021-02-05,136.75999450683594,123.08399505615235,150.43599395751954,-1
2021-02-08,136.91000366210938,123.21900329589845,150.60100402832032,-1
2021-02-09,136.00999450683594,122.40899505615235,149.61099395751955,-1
2021-02-10,135.38999938964844,121.8509994506836,148.9289993286133,-1
2021-02-11,135.1300048828125,121.61700439453125,148.64300537109375,-1
2021-02-12,135.3699951171875,121.83299560546875,148.90699462890626,-1
2021-02-16,133.19000244140625,119.87100219726562,146.50900268554688,-1
2021-02-17,130.83999633789062,117.75599670410156,143.9239959716797,-1
2021-02-18,129.7100067138672,116.73900604248047,142.6810073852539,-1
2021-02-19,129.8699951171875,116.88299560546875,142.85699462890625,-1
2021-02-22,126.0,113.4,138.60000000000002,0
2021-02-23,125.86000061035156,113.27400054931641,138.44600067138674,0
2021-02-24,125.3499984741211,112.81499862670898,137.8849983215332,0
2021-02-25,120.98999786376953,108.89099807739258,133.0889976501465,0
2021-02-26,121.26000213623047,109.13400192260742,133.38600234985353,0
2021-03-01,127.79000091552734,115.01100082397461,140.5690010070801,0
2021-03-02,125.12000274658203,112.60800247192383,137.63200302124025,0
2021-03-03,122.05999755859375,109.85399780273438,134.26599731445313,0
2021-03-04,120.12999725341797,108.11699752807617,132.14299697875978,0
2021-03-05,121.41999816894531,109.27799835205079,133.56199798583987,0
2021-03-08,116.36000061035156,104.72400054931641,127.99600067138672,0
2021-03-09,121.08999633789062,108.98099670410157,133.1989959716797,0
2021-03-10,119.9800033569336,107.98200302124023,131.97800369262697,0
2021-03-11,121.95999908447266,109.7639991760254,134.15599899291993,0
2021-03-12,121.02999877929688,108.92699890136718,133.13299865722658,0
2021-03-15,123.98999786376953,111.59099807739258,136.3889976501465,0
2021-03-16,125.56999969482422,113.0129997253418,138.12699966430665,0
2021-03-17,124.76000213623047,112.28400192260743,137.23600234985352,0
2021-03-18,120.52999877929688,108.4769989013672,132.58299865722657,1
2021-03-19,119.98999786376953,107.99099807739258,131.9889976501465,1
2021-03-22,123.38999938964844,111.05099945068359,135.7289993286133,0
2021-03-23,122.54000091552734,110.28600082397462,134.79400100708008,1
2021-03-24,120.08999633789062,108.08099670410157,132.0989959716797,1
2021-03-25,120.58999633789062,108.53099670410157,132.6489959716797,1
2021-03-26,121.20999908447266,109.0889991760254,133.33099899291994,1
2021-03-29,121.38999938964844,109.2509994506836,133.52899932861328,1
2021-03-30,119.9000015258789,107.91000137329102,131.8900016784668,1
2021-03-31,122.1500015258789,109.93500137329102,134.3650016784668,1
2021-04-01,123.0,110.7,135.3,0
2021-04-05,125.9000015258789,113.31000137329102,138.4900016784668,0
2021-04-06,126.20999908447266,113.5889991760254,138.83099899291994,0
2021-04-07,127.9000015258789,115.11000137329101,140.6900016784668,0
2021-04-08,130.36000061035156,117.32400054931641,143.39600067138673,0
2021-04-09,133.0,119.7,146.3,0
2021-04-12,131.24000549316406,118.11600494384766,144.36400604248047,0
2021-04-13,134.42999267578125,120.98699340820313,147.87299194335938,0
2021-04-14,132.02999877929688,118.82699890136719,145.23299865722657,0
2021-04-15,134.5,121.05,147.95000000000002,0
2021-04-16,134.16000366210938,120.74400329589844,147.5760040283203,0
2021-04-19,134.83999633789062,121.35599670410157,148.3239959716797,0
2021-04-20,133.11000061035156,119.7990005493164,146.42100067138674,0
2021-04-21,133.5,120.15,146.85000000000002,0
2021-04-22,131.94000244140625,118.74600219726562,145.13400268554688,0
2021-04-23,134.32000732421875,120.88800659179688,147.75200805664065,0
2021-04-26,134.72000122070312,121.24800109863281,148.19200134277344,0
2021-04-27,134.38999938964844,120.9509994506836,147.8289993286133,0
2021-04-28,133.5800018310547,120.22200164794923,146.93800201416016,0
2021-04-29,133.47999572753906,120.13199615478516,146.82799530029297,0
2021-04-30,131.4600067138672,118.31400604248047,144.60600738525392,0
2021-05-03,132.5399932861328,119.28599395751954,145.79399261474612,0
2021-05-04,127.8499984741211,115.06499862670898,140.6349983215332,0
2021-05-05,128.10000610351562,115.29000549316406,140.9100067138672,0
2021-05-06,129.74000549316406,116.76600494384766,142.7140060424805,0
2021-05-07,130.2100067138672,117.18900604248047,143.23100738525392,0
2021-05-10,126.8499984741211,114.164998626709,139.5349983215332,0
2021-05-11,125.91000366210938,113.31900329589844,138.50100402832032,0
2021-05-12,122.7699966430664,110.49299697875976,135.04699630737306,0
2021-05-13,124.97000122070312,112.47300109863282,137.46700134277344,0
2021-05-14,127.44999694824219,114.70499725341797,140.19499664306642,0
2021-05-17,126.2699966430664,113.64299697875977,138.89699630737306,0
2021-05-18,124.8499984741211,112.36499862670898,137.33499832153322,0
2021-05-19,124.69000244140625,112.22100219726563,137.15900268554688,0
2021-05-20,127.30999755859375,114.57899780273438,140.04099731445314,0
2021-05-21,125.43000030517578,112.8870002746582,137.97300033569337,0
2021-05-24,127.0999984741211,114.38999862670899,139.80999832153321,0
2021-05-25,126.9000015258789,114.21000137329102,139.59000167846682,0
2021-05-26,126.8499984741211,114.164998626709,139.5349983215332,0
2021-05-27,125.27999877929688,112.75199890136719,137.80799865722656,0
2021-05-28,124.61000061035156,112.14900054931641,137.07100067138674,0
2021-06-01,124.27999877929688,111.8519989013672,136.70799865722657,0
2021-06-02,125.05999755859375,112.55399780273437,137.56599731445314,0
2021-06-03,123.54000091552734,111.18600082397461,135.89400100708008,1
2021-06-04,125.88999938964844,113.30099945068359,138.4789993286133,1
2021-06-07,125.9000015258789,113.31000137329102,138.4900016784668,1
2021-06-08,126.73999786376953,114.06599807739258,139.41399765014648,1
2021-06-09,127.12999725341797,114.41699752807618,139.84299697875977,1
2021-06-10,126.11000061035156,113.4990005493164,138.72100067138672,1
2021-06-11,127.3499984741211,114.61499862670898,140.08499832153322,1
2021-06-14,130.47999572753906,117.43199615478515,143.527995300293,1
2021-06-15,129.63999938964844,116.67599945068359,142.6039993286133,1
2021-06-16,130.14999389648438,117.13499450683594,143.1649932861328,1
2021-06-17,131.7899932861328,118.61099395751954,144.9689926147461,1
2021-06-18,130.4600067138672,117.41400604248047,143.50600738525392,1
2021-06-21,132.3000030517578,119.07000274658203,145.5300033569336,1
2021-06-22,133.97999572753906,120.58199615478516,147.37799530029298,1
2021-06-23,133.6999969482422,120.32999725341797,147.06999664306642,1
2021-06-24,133.41000366210938,120.06900329589844,146.75100402832032,1
2021-06-25,133.11000061035156,119.7990005493164,146.42100067138674,1
2021-06-28,134.77999877929688,121.30199890136718,148.25799865722658,1
2021-06-29,136.3300018310547,122.69700164794922,149.96300201416017,0
2021-06-30,136.9600067138672,123.26400604248047,150.65600738525393,0
2021-07-01,137.27000427246094,123.54300384521484,150.99700469970705,0
2021-07-02,139.9600067138672,125.96400604248048,153.9560073852539,0
2021-07-06,142.02000427246094,127.81800384521485,156.22200469970704,0
2021-07-07,144.57000732421875,130.11300659179688,159.02700805664062,0
2021-07-08,143.24000549316406,128.91600494384767,157.5640060424805,0
2021-07-09,145.11000061035156,130.5990005493164,159.62100067138672,0
2021-07-12,144.5,130.05,158.95000000000002,0
2021-07-13,145.63999938964844,131.0759994506836,160.2039993286133,0
2021-07-14,149.14999389648438,134.23499450683593,164.06499328613282,0
2021-07-15,148.47999572753906,133.63199615478516,163.32799530029297,0
2021-07-16,146.38999938964844,131.7509994506836,161.02899932861328,0
2021-07-19,142.4499969482422,128.204997253418,156.69499664306642,0
2021-07-20,146.14999389648438,131.53499450683594,160.76499328613284,0
2021-07-21,145.39999389648438,130.85999450683593,159.93999328613282,0
2021-07-22,146.8000030517578,132.12000274658203,161.4800033569336,0
2021-07-23,148.55999755859375,133.7039978027344,163.41599731445314,0
2021-07-26,148.99000549316406,134.09100494384765,163.88900604248047,0
2021-07-27,146.77000427246094,132.09300384521484,161.44700469970704,0
2021-07-28,144.97999572753906,130.48199615478515,159.47799530029297,0
2021-07-29,145.63999938964844,131.0759994506836,160.2039993286133,0
2021-07-30,145.86000061035156,131.2740005493164,160.44600067138674,0
2021-08-02,145.52000427246094,130.96800384521484,160.07200469970704,0
2021-08-03,147.36000061035156,132.6240005493164,162.09600067138672,0
2021-08-04,146.9499969482422,132.25499725341797,161.6449966430664,0
2021-08-05,147.05999755859375,132.35399780273437,161.76599731445313,0
2021-08-06,146.13999938964844,131.5259994506836,160.7539993286133,0
2021-08-09,146.08999633789062,131.48099670410156,160.6989959716797,0
2021-08-10,145.60000610351562,131.04000549316407,160.1600067138672,0
2021-08-11,145.86000061035156,131.2740005493164,160.44600067138674,0
2021-08-12,148.88999938964844,134.0009994506836,163.77899932861328,0
2021-08-13,149.10000610351562,134.19000549316408,164.0100067138672,0
2021-08-16,151.1199951171875,136.00799560546875,166.23199462890625,0
2021-08-17,150.19000244140625,135.17100219726564,165.2090026855469,0
2021-08-18,146.36000061035156,131.7240005493164,160.99600067138672,0
2021-08-19,146.6999969482422,132.02999725341797,161.36999664306643,0
2021-08-20,148.19000244140625,133.37100219726562,163.00900268554688,0
2021-08-23,149.7100067138672,134.73900604248047,164.6810073852539,0
2021-08-24,149.6199951171875,134.65799560546876,164.58199462890627,0
2021-08-25,148.36000061035156,133.5240005493164,163.19600067138674,0
2021-08-26,147.5399932861328,132.78599395751954,162.29399261474612,0
2021-08-27,148.60000610351562,133.74000549316406,163.4600067138672,0
2021-08-30,153.1199951171875,137.80799560546876,168.43199462890627,0
2021-08-31,151.8300018310547,136.64700164794922,167.01300201416018,0
2021-09-01,152.50999450683594,137.25899505615234,167.76099395751953,0
2021-09-02,153.64999389648438,138.28499450683594,169.01499328613284,0
2021-09-03,154.3000030517578,138.87000274658203,169.7300033569336,0
2021-09-07,156.69000244140625,141.02100219726563,172.3590026855469,-1
2021-09-08,155.11000061035156,139.5990005493164,170.62100067138672,-1
2021-09-09,154.07000732421875,138.6630065917969,169.47700805664064,0
2021-09-10,148.97000122070312,134.07300109863283,163.86700134277345,0
2021-09-13,149.5500030517578,134.59500274658203,164.5050033569336,0
2021-09-14,148.1199951171875,133.30799560546876,162.93199462890627,0
2021-09-15,149.02999877929688,134.1269989013672,163.93299865722656,0
2021-09-16,148.7899932861328,133.91099395751954,163.66899261474612,0
2021-09-17,146.05999755859375,131.4539978027344,160.66599731445314,0
2021-09-20,142.94000244140625,128.64600219726563,157.2340026855469,0
2021-09-21,143.42999267578125,129.08699340820314,157.7729919433594,0
2021-09-22,145.85000610351562,131.26500549316407,160.4350067138672,0
2021-09-23,146.8300018310547,132.14700164794922,161.51300201416018,0
2021-09-24,146.9199981689453,132.22799835205078,161.61199798583985,0
2021-09-27,145.3699951171875,130.83299560546877,159.90699462890626,0
2021-09-28,141.91000366210938,127.71900329589845,156.10100402832032,0
2021-09-29,142.8300018310547,128.54700164794923,157.11300201416017,0
2021-09-30,141.5,127.35000000000001,155.65,0
2021-10-01,142.64999389648438,128.38499450683594,156.9149932861328,0
2021-10-04,139.13999938964844,125.2259994506836,153.0539993286133,0
2021-10-05,141.11000061035156,126.9990005493164,155.22100067138672,0
2021-10-06,142.0,127.8,156.20000000000002,0
2021-10-07,143.2899932861328,128.96099395751955,157.6189926147461,0
2021-10-08,142.89999389648438,128.60999450683593,157.18999328613282,0
2021-10-11,142.80999755859375,128.52899780273438,157.09099731445315,0
2021-10-12,141.50999450683594,127.35899505615235,155.66099395751954,0
2021-10-13,140.91000366210938,126.81900329589844,155.00100402832032,0
2021-10-14,143.75999450683594,129.38399505615234,158.13599395751953,0
2021-10-15,144.83999633789062,130.35599670410156,159.3239959716797,0
2021-10-18,146.5500030517578,131.89500274658204,161.20500335693362,0
2021-10-19,148.75999450683594,133.88399505615234,163.63599395751953,0
2021-10-20,149.25999450683594,134.33399505615236,164.18599395751954,0
2021-10-21,149.47999572753906,134.53199615478516,164.427995300293,0
2021-10-22,148.69000244140625,133.82100219726564,163.5590026855469,0
2021-10-25,148.63999938964844,133.7759994506836,163.5039993286133,0
2021-10-26,149.32000732421875,134.38800659179688,164.25200805664065,0
2021-10-27,148.85000610351562,133.96500549316406,163.7350067138672,0
2021-10-28,152.57000732421875,137.3130065917969,167.82700805664064,0
2021-10-29,149.8000030517578,134.82000274658205,164.7800033569336,0
2021-11-01,148.9600067138672,134.0640060424805,163.85600738525392,1
2021-11-02,150.02000427246094,135.01800384521485,165.02200469970705,1
2021-11-03,151.49000549316406,136.34100494384765,166.63900604248047,0
2021-11-04,150.9600067138672,135.86400604248047,166.0560073852539,0
2021-11-05,151.27999877929688,136.1519989013672,166.40799865722659,0
2021-11-08,150.44000244140625,135.39600219726563,165.4840026855469,1
2021-11-09,150.80999755859375,135.72899780273437,165.89099731445313,1
2021-11-10,147.9199981689453,133.12799835205078,162.71199798583984,1
2021-11-11,147.8699951171875,133.08299560546877,162.65699462890626,1
2021-11-12,149.99000549316406,134.99100494384766,164.98900604248047,1
2021-11-15,150.0,135.0,165.0,1
2021-11-16,151.0,135.9,166.10000000000002,1
2021-11-17,153.49000549316406,138.14100494384766,168.8390060424805,1
2021-11-18,157.8699951171875,142.08299560546877,173.65699462890626,1
2021-11-19,160.5500030517578,144.49500274658203,176.60500335693362,1
2021-11-22,161.02000427246094,144.91800384521486,177.12200469970705,1
2021-11-23,161.41000366210938,145.26900329589844,177.55100402832034,1
2021-11-24,161.94000244140625,145.74600219726562,178.1340026855469,1
2021-11-26,156.80999755859375,141.12899780273438,172.49099731445312,1
2021-11-29,160.24000549316406,144.21600494384765,176.26400604248047,1
2021-11-30,165.3000030517578,148.77000274658204,181.83000335693362,0
2021-12-01,164.77000427246094,148.29300384521486,181.24700469970705,0
2021-12-02,163.75999450683594,147.38399505615234,180.13599395751956,1
2021-12-03,161.83999633789062,145.65599670410157,178.0239959716797,1
2021-12-06,165.32000732421875,148.7880065917969,181.85200805664064,1
2021-12-07,171.17999267578125,154.06199340820314,188.2979919433594,0
2021-12-08,175.0800018310547,157.57200164794924,192.58800201416017,0
2021-12-09,174.55999755859375,157.10399780273437,192.01599731445313,0
2021-12-10,179.4499969482422,161.50499725341797,197.39499664306643,0
2021-12-13,175.74000549316406,158.16600494384767,193.3140060424805,0
2021-12-14,174.3300018310547,156.89700164794922,191.76300201416018,0
2021-12-15,179.3000030517578,161.37000274658203,197.23000335693362,0
2021-12-16,172.25999450683594,155.03399505615235,189.48599395751955,0
2021-12-17,171.13999938964844,154.0259994506836,188.2539993286133,0
2021-12-20,169.75,152.775,186.72500000000002,0
2021-12-21,172.99000549316406,155.69100494384767,190.28900604248048,0
2021-12-22,175.63999938964844,158.0759994506836,193.2039993286133,0
2021-12-23,176.27999877929688,158.6519989013672,193.90799865722659,0
2021-12-27,180.3300018310547,162.29700164794923,198.36300201416017,-1
2021-12-28,179.2899932861328,161.36099395751953,197.2189926147461,-1
2021-12-29,179.3800048828125,161.44200439453127,197.31800537109376,-1
2021-12-30,178.1999969482422,160.37999725341797,196.01999664306643,-1
2021-12-31,177.57000732421875,159.8130065917969,195.32700805664064,-1
2022-01-03,182.00999450683594,163.80899505615236,200.21099395751955,-1
2022-01-04,179.6999969482422,161.72999725341796,197.6699966430664,-1
2022-01-05,174.9199981689453,157.4279983520508,192.41199798583986,0
2022-01-06,172.0,154.8,189.20000000000002,0
2022-01-07,172.1699981689453,154.9529983520508,189.38699798583986,0
2022-01-10,172.19000244140625,154.97100219726562,189.40900268554688,0
